ESCOLARIDAD,TIPO_VIVIENDA,Edad,RangoEdad,CLIENTE_CDE,SEGMENTO_CLIENTE,COMPROBANTE_INGRESOS,APROBACION_TC,Producto
POSGRADO,PROPIA,41,adulto maduro,NO_CLIENTE,ALTO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,35,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,49,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,38,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,PROPIA,48,adulto maduro,NO_CLIENTE,ALTO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,47,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,RENTA,43,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,32,adulto joven,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,48,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,27,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,56,adulto mayor,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,41,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,37,adulto maduro,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,54,adulto mayor,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,35,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,50,adulto maduro,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,33,adulto joven,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,32,adulto joven,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,40,adulto maduro,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,40,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,52,adulto mayor,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,34,adulto joven,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,RENTA,57,adulto mayor,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,46,adulto maduro,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,29,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,60,adulto mayor,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,RENTA,40,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,PROPIA,47,adulto maduro,NO_CLIENTE,ALTO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,PROPIA,47,adulto maduro,NO_CLIENTE,ALTO_A,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,RENTA,58,adulto mayor,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,51,adulto mayor,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,RENTA,59,adulto mayor,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,36,adulto maduro,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,45,adulto maduro,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,59,adulto mayor,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,55,adulto mayor,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,PROPIA,52,adulto mayor,NO_CLIENTE,ALTO_A,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,46,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,28,adulto joven,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,RENTA,47,adulto maduro,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,37,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,29,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,55,adulto mayor,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,31,adulto joven,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,RENTA,46,adulto maduro,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,RENTA,33,adulto joven,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,27,adulto joven,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,RENTA,30,adulto joven,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,HIPOTECA,29,adulto joven,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,33,adulto joven,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
SECUNDARIA,FAMILIARES,47,adulto maduro,NO_CLIENTE,BAJO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,40,adulto maduro,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,29,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,RENTA,45,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,RENTA,59,adulto mayor,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,37,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,RENTA,39,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,PROPIA,25,joven,NO_CLIENTE,ALTO_A,DECLARACION ANUAL,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,27,adulto joven,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,50,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,HIPOTECA,49,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,56,adulto mayor,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,26,adulto joven,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,43,adulto maduro,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,RENTA,30,adulto joven,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,PROPIA,30,adulto joven,NO_CLIENTE,ALTO_A,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,47,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,HIPOTECA,40,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,27,adulto joven,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,45,adulto maduro,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,33,adulto joven,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,32,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,51,adulto mayor,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,44,adulto maduro,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,RENTA,57,adulto mayor,NO_CLIENTE,MEDIO_B,DECLARACION ANUAL,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,40,adulto maduro,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,30,adulto joven,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,RENTA,59,adulto mayor,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,PROPIA,34,adulto joven,NO_CLIENTE,ALTO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,47,adulto maduro,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,58,adulto mayor,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,RENTA,60,adulto mayor,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,RENTA,32,adulto joven,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,48,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,29,adulto joven,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,57,adulto mayor,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,RENTA,36,adulto maduro,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,57,adulto mayor,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,RENTA,35,adulto joven,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,28,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,30,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,33,adulto joven,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,HIPOTECA,54,adulto mayor,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,53,adulto mayor,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,RENTA,49,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,56,adulto mayor,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,46,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,RENTA,26,adulto joven,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,HIPOTECA,28,adulto joven,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,HIPOTECA,54,adulto mayor,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,47,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,37,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,40,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,30,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,RENTA,46,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,RENTA,47,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,RENTA,43,adulto maduro,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,RENTA,57,adulto mayor,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,29,adulto joven,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,49,adulto maduro,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,HIPOTECA,44,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,HIPOTECA,37,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,PROPIA,42,adulto maduro,NO_CLIENTE,ALTO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,RENTA,27,adulto joven,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,52,adulto mayor,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,PROPIA,57,adulto mayor,NO_CLIENTE,ALTO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,RENTA,56,adulto mayor,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,46,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,46,adulto maduro,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,RENTA,56,adulto mayor,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,PROPIA,38,adulto maduro,NO_CLIENTE,ALTO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,59,adulto mayor,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,HIPOTECA,51,adulto mayor,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,49,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,45,adulto maduro,NO_CLIENTE,MEDIO_A,DECLARACION ANUAL,RECHAZADO,PENDIENTE
POSGRADO,RENTA,48,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,56,adulto mayor,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,42,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,RENTA,55,adulto mayor,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,27,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,42,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,RENTA,42,adulto maduro,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,RENTA,36,adulto maduro,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,34,adulto joven,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,28,adulto joven,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,HIPOTECA,35,adulto joven,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,RENTA,37,adulto maduro,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,53,adulto mayor,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,48,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,51,adulto mayor,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,46,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,PROPIA,39,adulto maduro,NO_CLIENTE,ALTO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,PROPIA,49,adulto maduro,NO_CLIENTE,ALTO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,HIPOTECA,47,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,45,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,35,adulto joven,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
SECUNDARIA,FAMILIARES,46,adulto maduro,NO_CLIENTE,BAJO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,RENTA,54,adulto mayor,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
SECUNDARIA,RENTA,25,joven,NO_CLIENTE,BAJO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,60,adulto mayor,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,26,adulto joven,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,49,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,53,adulto mayor,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,PROPIA,53,adulto mayor,NO_CLIENTE,ALTO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,HIPOTECA,42,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,52,adulto mayor,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,44,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,RENTA,50,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,35,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,52,adulto mayor,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,RENTA,47,adulto maduro,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,RENTA,60,adulto mayor,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,50,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,49,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,45,adulto maduro,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,39,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,45,adulto maduro,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,30,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,32,adulto joven,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,49,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,HIPOTECA,49,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,PROPIA,25,joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,RENTA,52,adulto mayor,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,39,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,42,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,RENTA,44,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,50,adulto maduro,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,57,adulto mayor,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
SECUNDARIA,FAMILIARES,40,adulto maduro,NO_CLIENTE,BAJO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,34,adulto joven,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,53,adulto mayor,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,HIPOTECA,53,adulto mayor,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,41,adulto maduro,CLIENTE_BANCO,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,PROPIA,52,adulto mayor,NO_CLIENTE,ALTO_A,DECLARACION ANUAL,RECHAZADO,PENDIENTE
PREPARATORIA,RENTA,41,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,HIPOTECA,40,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,HIPOTECA,30,adulto joven,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,RENTA,35,adulto joven,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,29,adulto joven,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,FAMILIARES,59,adulto mayor,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
PREPARATORIA,FAMILIARES,59,adulto mayor,NO_CLIENTE,MEDIO_B,INVERSIONES,RECHAZADO,PENDIENTE
LICENCIATURA,HIPOTECA,51,adulto mayor,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
SECUNDARIA,RENTA,30,adulto joven,NO_CLIENTE,BAJO_A,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
LICENCIATURA,RENTA,33,adulto joven,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,42,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
POSGRADO,HIPOTECA,40,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,RECHAZADO,PENDIENTE
SECUNDARIA,FAMILIARES,41,adulto maduro,NO_CLIENTE,BAJO_A,INVERSIONES,RECHAZADO,PENDIENTE
POSGRADO,FAMILIARES,60,adulto mayor,NO_CLIENTE,ALTO_B,INVERSIONES,RECHAZADO,PENDIENTE
PREPARATORIA,HIPOTECA,49,adulto maduro,NO_CLIENTE,MEDIO_A,INVERSIONES,RECHAZADO,PENDIENTE
